manual_interval_id,predicted_interval_id,window_index,channel_index,channel,manual_start_seconds_in_recording,manual_end_seconds_in_recording,predicted_start_seconds_in_recording,predicted_end_seconds_in_recording,manual_duration_seconds,predicted_duration_seconds,overlap_seconds,union_seconds,interval_iou,interval_dice,start_error_seconds,end_error_seconds,center_error_seconds,duration_error_seconds,predicted_mean_probability,predicted_max_probability
manual_ground_truth_w0139_c22_i000,m3_improved_prediction_w0139_c22_i011,139,22,FC6,695.0,699.884,698.196,699.884,4.884,1.6880000000000002,1.6879999999999882,4.8840000000000146,0.34561834561834215,0.5136944613511831,3.1960000000000264,0.0,1.5979999999999563,3.196,0.7428931593894958,0.9842911958694458
manual_ground_truth_w0139_c23_i000,m3_improved_prediction_w0139_c23_i000,139,23,FT7,695.0,699.884,695.0,697.632,4.884,2.632,2.631999999999948,4.8840000000000146,0.5389025389025267,0.7003725385843396,0.0,2.2520000000000664,1.1259999999999764,2.2520000000000002,0.800931990146637,0.9904234409332275
manual_ground_truth_w0139_c24_i000,m3_improved_prediction_w0139_c24_i009,139,24,FT8,695.0,699.884,698.18,699.564,4.884,1.384,1.3840000000000146,4.8840000000000146,0.2833742833742855,0.44160816847479717,3.17999999999995,0.32000000000005,1.42999999999995,3.5000000000000004,0.7976280450820923,0.9754616022109985
manual_ground_truth_w0139_c25_i000,m3_improved_prediction_w0139_c25_i024,139,25,Cz,695.0,699.884,698.476,699.556,4.884,1.08,1.080000000000041,4.8840000000000146,0.22113022113022884,0.36217303822938995,3.475999999999999,0.32799999999997453,1.5740000000000691,3.8040000000000003,0.7707672715187073,0.9659179449081421
manual_ground_truth_w0139_c26_i000,m3_improved_prediction_w0139_c26_i004,139,26,C1,695.0,699.884,695.788,697.628,4.884,1.84,1.8400000000000318,4.8840000000000146,0.37674037674038213,0.5472932778108364,0.7880000000000109,2.255999999999972,0.7339999999999236,3.0440000000000005,0.7195822596549988,0.9753122329711914
manual_ground_truth_w0139_c27_i000,m3_improved_prediction_w0139_c27_i000,139,27,C2,695.0,699.884,695.0,697.628,4.884,2.628,2.6280000000000427,4.8840000000000146,0.5380835380835453,0.6996805111821199,0.0,2.255999999999972,1.127999999999929,2.2560000000000002,0.7613379955291748,0.9839643239974976
manual_ground_truth_w0139_c28_i000,m3_improved_prediction_w0139_c28_i006,139,28,C3,695.0,699.884,698.176,699.564,4.884,1.388,1.38799999999992,4.8840000000000146,0.28419328419326695,0.442602040816301,3.1760000000000446,0.32000000000005,1.4279999999999973,3.4960000000000004,0.7244186401367188,0.9794225096702576
manual_ground_truth_w0139_c29_i000,m3_improved_prediction_w0139_c29_i000,139,29,C4,695.0,699.884,695.0,696.152,4.884,1.152,1.1520000000000437,4.8840000000000146,0.2358722358722441,0.38170974155071025,0.0,3.731999999999971,1.8659999999999854,3.732,0.7751095294952393,0.9846060276031494
manual_ground_truth_w0139_c30_i000,m3_improved_prediction_w0139_c30_i010,139,30,C5,695.0,699.884,696.684,697.596,4.884,0.9120000000000001,0.9120000000000346,4.8840000000000146,0.18673218673219324,0.31469979296067446,1.683999999999969,2.288000000000011,0.3020000000000209,3.9720000000000004,0.7793447971343994,0.9664466381072998
manual_ground_truth_w0139_c31_i000,m3_improved_prediction_w0139_c31_i013,139,31,C6,695.0,699.884,698.516,699.564,4.884,1.048,1.0480000000000018,4.8840000000000146,0.2145782145782143,0.3533378287255569,3.5159999999999627,0.32000000000005,1.5979999999999563,3.8360000000000003,0.7747019529342651,0.9767500758171082
manual_ground_truth_w0139_c32_i000,m3_improved_prediction_w0139_c32_i001,139,32,T7,695.0,699.884,696.16,699.568,4.884,3.4079999999999995,3.4080000000000155,4.8840000000000146,0.6977886977886989,0.821997105643998,1.1599999999999682,0.3160000000000309,0.42200000000002547,1.4760000000000009,0.7829104065895081,0.9761473536491394
manual_ground_truth_w0139_c33_i000,m3_improved_prediction_w0139_c33_i008,139,33,T8,695.0,699.884,696.628,698.124,4.884,1.4960000000000002,1.495999999999981,4.8840000000000146,0.30630630630630146,0.46896551724137325,1.6280000000000427,1.759999999999991,0.06600000000003092,3.388,0.782036304473877,0.953661322593689
manual_ground_truth_w0139_c34_i000,m3_improved_prediction_w0139_c34_i015,139,34,CP1,695.0,699.884,698.516,699.56,4.884,1.0439999999999996,1.0439999999999827,4.8840000000000146,0.2137592137592096,0.35222672064776744,3.5159999999999627,0.3240000000000691,1.5960000000000036,3.8400000000000007,0.7581806778907776,0.9737997651100159
manual_ground_truth_w0139_c35_i000,m3_improved_prediction_w0139_c35_i007,139,35,CP2,695.0,699.884,696.664,697.628,4.884,0.9640000000000002,0.9640000000000555,4.8840000000000146,0.19737919737920814,0.3296853625171188,1.6639999999999873,2.255999999999972,0.2960000000000491,3.92,0.7913902997970581,0.9542734026908875
manual_ground_truth_w0139_c36_i000,m3_improved_prediction_w0139_c36_i008,139,36,CP3,695.0,699.884,696.664,698.124,4.884,1.4600000000000002,1.4600000000000364,4.8840000000000146,0.2989352989353055,0.46027742749055367,1.6639999999999873,1.759999999999991,0.04800000000000182,3.4240000000000004,0.7339432239532471,0.9698666930198669
manual_ground_truth_w0139_c37_i000,m3_improved_prediction_w0139_c37_i012,139,37,CP4,695.0,699.884,696.672,698.124,4.884,1.4520000000000002,1.4519999999999982,4.8840000000000146,0.29729729729729604,0.45833333333333276,1.6720000000000255,1.759999999999991,0.04399999999998272,3.4320000000000004,0.732865571975708,0.974724531173706
manual_ground_truth_w0139_c38_i000,m3_improved_prediction_w0139_c38_i025,139,38,CP5,695.0,699.884,698.616,699.56,4.884,0.9439999999999995,0.94399999999996,4.8840000000000146,0.1932841932841845,0.32395332875770766,3.6159999999999854,0.3240000000000691,1.6459999999999582,3.940000000000001,0.7473418712615967,0.9741820693016052
manual_ground_truth_w0139_c39_i000,m3_improved_prediction_w0139_c39_i021,139,39,CP6,695.0,699.884,698.512,699.56,4.884,1.0479999999999996,1.0480000000000018,4.8840000000000146,0.2145782145782143,0.3533378287255569,3.5119999999999436,0.3240000000000691,1.5939999999999372,3.8360000000000007,0.7624251842498779,0.9767616987228394
manual_ground_truth_w0139_c40_i000,m3_improved_prediction_w0139_c40_i014,139,40,TP7,695.0,699.884,698.148,699.56,4.884,1.4119999999999995,1.4119999999999209,4.8840000000000146,0.28910728910727207,0.448538754764905,3.1480000000000246,0.3240000000000691,1.4120000000000346,3.472000000000001,0.7454066872596741,0.9759254455566406
manual_ground_truth_w0139_c41_i000,m3_improved_prediction_w0139_c41_i010,139,41,TP8,695.0,699.884,698.228,699.56,4.884,1.3319999999999994,1.3319999999999936,4.8840000000000146,0.2727272727272706,0.42857142857142655,3.227999999999952,0.3240000000000691,1.4519999999999982,3.552000000000001,0.7472779750823975,0.9750633239746094
manual_ground_truth_w0139_c42_i000,m3_improved_prediction_w0139_c42_i026,139,42,Pz,695.0,699.884,698.548,699.56,4.884,1.0119999999999996,1.0119999999999436,4.8840000000000146,0.20720720720719504,0.34328358208953313,3.548000000000002,0.3240000000000691,1.6119999999999663,3.8720000000000008,0.7049499750137329,0.9554936289787292
manual_ground_truth_w0139_c43_i000,m3_improved_prediction_w0139_c43_i026,139,43,P3,695.0,699.884,698.472,699.56,4.884,1.0879999999999996,1.0879999999999654,4.8840000000000146,0.22276822276821504,0.36436704621566157,3.47199999999998,0.3240000000000691,1.5739999999999554,3.7960000000000007,0.73792964220047,0.9597340226173401
manual_ground_truth_w0139_c44_i000,m3_improved_prediction_w0139_c44_i016,139,44,P4,695.0,699.884,698.208,699.56,4.884,1.3519999999999994,1.3519999999999754,4.8840000000000146,0.27682227682227095,0.43361128928799725,3.20799999999997,0.3240000000000691,1.4420000000000073,3.532000000000001,0.7666768431663513,0.9595251083374023
manual_ground_truth_w0139_c45_i000,m3_improved_prediction_w0139_c45_i009,139,45,P5,695.0,699.884,696.38,697.668,4.884,1.2880000000000003,1.288000000000011,4.8840000000000146,0.2637182637182652,0.41736876215165614,1.3799999999999955,2.216000000000008,0.41800000000000637,3.596,0.7682196497917175,0.9547839760780334
manual_ground_truth_w0139_c46_i000,m3_improved_prediction_w0139_c46_i012,139,46,P6,695.0,699.884,696.864,697.672,4.884,0.808,0.8079999999999927,4.8840000000000146,0.16543816543816345,0.2839072382290909,1.8640000000000327,2.211999999999989,0.17399999999997817,4.0760000000000005,0.8273284435272217,0.9522562623023987
manual_ground_truth_w0139_c47_i000,m3_improved_prediction_w0139_c47_i014,139,47,P7,695.0,699.884,696.864,697.636,4.884,0.772,0.7719999999999345,4.8840000000000146,0.1580671580671442,0.2729844413012498,1.8640000000000327,2.2480000000000473,0.19200000000000728,4.112,0.8312079310417175,0.9412980079650879
manual_ground_truth_w0139_c48_i000,m3_improved_prediction_w0139_c48_i014,139,48,P8,695.0,699.884,696.864,697.636,4.884,0.772,0.7719999999999345,4.8840000000000146,0.1580671580671442,0.2729844413012498,1.8640000000000327,2.2480000000000473,0.19200000000000728,4.112,0.828610897064209,0.9464175701141357
manual_ground_truth_w0139_c49_i000,m3_improved_prediction_w0139_c49_i007,139,49,POz,695.0,699.884,696.864,697.668,4.884,0.804,0.8039999999999736,4.8840000000000146,0.16461916461915874,0.282700421940919,1.8640000000000327,2.216000000000008,0.17599999999993088,4.08,0.810905933380127,0.9350180625915527
manual_ground_truth_w0139_c50_i000,m3_improved_prediction_w0139_c50_i007,139,50,PO3,695.0,699.884,696.868,697.668,4.884,0.8,0.7999999999999545,4.8840000000000146,0.163800163800154,0.28149190710765465,1.8680000000000518,2.216000000000008,0.17399999999997817,4.0840000000000005,0.7746875882148743,0.9389662742614746
manual_ground_truth_w0139_c51_i000,m3_improved_prediction_w0139_c51_i008,139,51,PO4,695.0,699.884,696.9,697.6,4.884,0.7000000000000002,0.7000000000000455,4.8840000000000146,0.1433251433251522,0.25071633237823976,1.8999999999999773,2.283999999999992,0.19200000000000728,4.184,0.707914412021637,0.93605637550354
manual_ground_truth_w0139_c52_i000,m3_improved_prediction_w0139_c52_i009,139,52,PO5,695.0,699.884,696.9,697.664,4.884,0.7640000000000002,0.76400000000001,4.8840000000000146,0.156429156429158,0.2705382436260658,1.8999999999999773,2.2200000000000273,0.16000000000008185,4.12,0.6828110218048096,0.9374979734420776
manual_ground_truth_w0139_c53_i000,m3_improved_prediction_w0139_c53_i011,139,53,PO6,695.0,699.884,696.9,697.824,4.884,0.9239999999999999,0.9239999999999782,4.8840000000000146,0.18918918918918415,0.3181818181818107,1.8999999999999773,2.060000000000059,0.08000000000004093,3.9600000000000004,0.6956406831741333,0.9722971320152283
manual_ground_truth_w0139_c54_i000,m3_improved_prediction_w0139_c54_i010,139,54,PO7,695.0,699.884,696.928,697.6,4.884,0.6720000000000002,0.6720000000000255,4.8840000000000146,0.1375921375921424,0.2419006479481733,1.9279999999999973,2.283999999999992,0.17799999999999727,4.212,0.7421925663948059,0.9771549105644226
manual_ground_truth_w0139_c55_i000,m3_improved_prediction_w0139_c55_i019,139,55,PO8,695.0,699.884,699.056,699.524,4.884,0.46799999999999997,0.4679999999999609,4.8840000000000146,0.09582309582308753,0.174887892376667,4.05600000000004,0.36000000000001364,1.8479999999999563,4.416,0.7695882320404053,0.923103928565979
manual_ground_truth_w0139_c56_i000,m3_improved_prediction_w0139_c56_i005,139,56,Oz,695.0,699.884,697.0,697.6,4.884,0.6000000000000001,0.6000000000000227,4.8840000000000146,0.12285012285012714,0.2188183807439908,2.0,2.283999999999992,0.14200000000005275,4.284000000000001,0.6428644061088562,0.9173128604888916
manual_ground_truth_w0139_c57_i000,m3_improved_prediction_w0139_c57_i001,139,57,O1,695.0,699.884,696.908,697.6,4.884,0.6920000000000002,0.6920000000000073,4.8840000000000146,0.14168714168714275,0.24820659971305853,1.9080000000000155,2.283999999999992,0.18799999999998818,4.192,0.7175346612930298,0.9256913065910339
manual_ground_truth_w0139_c58_i000,m3_improved_prediction_w0139_c58_i002,139,58,O2,695.0,699.884,695.164,695.68,4.884,0.516,0.5159999999999627,4.8840000000000146,0.1056511056510977,0.1911111111110973,0.16399999999998727,4.204000000000065,2.019999999999982,4.368,0.6326740980148315,0.7943459749221802
manual_ground_truth_w0152_c01_i000,m3_improved_prediction_w0152_c01_i009,152,1,Fp1,765.704,770.0,767.224,769.232,4.296,2.007999999999999,2.0079999999999245,4.296000000000049,0.4674115456238132,0.6370558375634279,1.5200000000000955,0.7680000000000291,0.37600000000009004,2.288000000000001,0.7278549671173096,0.9163157939910889
manual_ground_truth_w0152_c02_i000,m3_improved_prediction_w0152_c02_i015,152,2,Fp2,765.704,770.0,767.804,769.272,4.296,1.468,1.4680000000000746,4.296000000000049,0.3417132216015032,0.5093684941013444,2.1000000000000227,0.7279999999999518,0.6860000000000355,2.8280000000000003,0.7264671921730042,0.9280659556388855
manual_ground_truth_w0152_c10_i000,m3_improved_prediction_w0152_c10_i002,152,10,F3,765.704,770.0,766.864,768.692,4.296,1.8280000000000003,1.8279999999999745,4.296000000000049,0.4255121042830432,0.5969954278249426,1.1600000000000819,1.3079999999999927,0.07399999999995543,2.468,0.7388341426849365,0.961937665939331
manual_ground_truth_w0152_c11_i000,m3_improved_prediction_w0152_c11_i005,152,11,F4,765.704,770.0,766.76,769.06,4.296,2.3000000000000007,2.2999999999999545,4.296000000000049,0.5353817504655326,0.6973923590054439,1.05600000000004,0.9400000000000546,0.057999999999992724,1.9959999999999996,0.7387518882751465,0.935112476348877
manual_ground_truth_w0152_c14_i000,m3_improved_prediction_w0152_c14_i000,152,14,F7,765.704,770.0,765.652,769.984,4.296,4.332,4.280000000000086,4.347999999999956,0.9843606255750068,0.9921186833565336,0.05199999999990723,0.01599999999996271,0.033999999999991815,0.03599999999999959,0.8680863976478577,0.9577432870864868
manual_ground_truth_w0152_c15_i000,m3_improved_prediction_w0152_c15_i000,152,15,F8,765.704,770.0,765.648,767.78,4.296,2.1320000000000006,2.076000000000022,4.351999999999975,0.4770220588235371,0.6459240821406415,0.05599999999992633,2.2200000000000273,1.1380000000000337,2.1639999999999997,0.7587413191795349,0.9163329005241394
manual_ground_truth_w0152_c32_i000,m3_improved_prediction_w0152_c32_i011,152,32,T7,765.704,770.0,769.084,769.152,4.296,0.06799999999999962,0.06800000000009732,4.296000000000049,0.015828677839873496,0.031164069660906193,3.3799999999999955,0.8479999999999563,1.2659999999999627,4.228000000000001,0.5252194404602051,0.6242185831069946
manual_ground_truth_w0153_c01_i000,m3_improved_prediction_w0153_c01_i000,153,1,Fp1,765.704,774.292,765.012,774.068,8.588,9.056,8.364000000000033,9.280000000000086,0.901293103448271,0.9480843346180042,0.6920000000000073,0.22400000000004638,0.4580000000000837,0.46799999999999997,0.8703547716140747,0.967927873134613
manual_ground_truth_w0153_c02_i000,m3_improved_prediction_w0153_c02_i001,153,2,Fp2,765.704,774.292,765.032,774.072,8.588,9.04,8.368000000000052,9.259999999999991,0.9036717062635055,0.9493986839119641,0.6719999999999118,0.22000000000002728,0.4460000000000264,0.45199999999999996,0.8557989597320557,0.9655026793479919
manual_ground_truth_w0153_c07_i000,m3_improved_prediction_w0153_c07_i011,153,7,Fz,765.704,774.292,768.796,769.052,8.588,0.2559999999999998,0.2559999999999718,8.58800000000008,0.029809035863992715,0.05789235639981272,3.0920000000000982,5.240000000000009,1.0740000000000691,8.331999999999999,0.5141476392745972,0.6193093657493591
manual_ground_truth_w0153_c10_i000,m3_improved_prediction_w0153_c10_i001,153,10,F3,765.704,774.292,766.044,773.032,8.588,6.9879999999999995,6.988000000000056,8.58800000000008,0.8136935258500223,0.8972778633795656,0.34000000000003183,1.259999999999991,0.4600000000000364,1.5999999999999996,0.9100506901741028,0.9897644519805908
manual_ground_truth_w0153_c11_i000,m3_improved_prediction_w0153_c11_i002,153,11,F4,765.704,774.292,766.044,772.976,8.588,6.932,6.932000000000016,8.58800000000008,0.8071727992547686,0.8932989690721671,0.34000000000003183,1.316000000000031,0.4880000000000564,1.6559999999999988,0.893897533416748,0.9781871438026428
manual_ground_truth_w0153_c14_i000,m3_improved_prediction_w0153_c14_i001,153,14,F7,765.704,774.292,765.852,771.26,8.588,5.4079999999999995,5.4080000000000155,8.58800000000008,0.6297158826269172,0.7727922263503881,0.14800000000002456,3.032000000000039,1.4420000000000073,3.1799999999999997,0.8455333113670349,0.9600129723548889
manual_ground_truth_w0153_c15_i000,m3_improved_prediction_w0153_c15_i008,153,15,F8,765.704,774.292,766.124,768.02,8.588,1.896,1.8959999999999582,8.58800000000008,0.2207731718677155,0.36169400991987,0.42000000000007276,6.272000000000048,2.9260000000000446,6.691999999999999,0.6921900510787964,0.9174577593803406
manual_ground_truth_w0153_c28_i000,m3_improved_prediction_w0153_c28_i000,153,28,C3,765.704,774.292,765.832,765.844,8.588,0.01200000000000001,0.012000000000057298,8.58800000000008,0.0013972985561314843,0.00279069767443193,0.12800000000004275,8.447999999999979,4.160000000000082,8.575999999999999,0.3708205223083496,0.38167569041252136
manual_ground_truth_w0153_c32_i000,m3_improved_prediction_w0153_c32_i002,153,32,T7,765.704,774.292,765.772,765.984,8.588,0.21199999999999997,0.21199999999998909,8.58800000000008,0.024685607824870417,0.04818181818181571,0.06800000000009732,8.307999999999993,4.1200000000000045,8.376,0.5989048480987549,0.7797859311103821
manual_ground_truth_w0153_c47_i000,m3_improved_prediction_w0153_c47_i002,153,47,P7,765.704,774.292,767.512,767.6,8.588,0.08800000000000008,0.08800000000007913,8.58800000000008,0.010246856078257838,0.020285846012005334,1.8079999999999927,6.692000000000007,2.4420000000000073,8.5,0.43648192286491394,0.529373288154602
manual_ground_truth_w0154_c01_i000,m3_improved_prediction_w0154_c01_i000,154,1,Fp1,770.0,774.292,770.004,774.54,4.292,4.5360000000000005,4.288000000000011,4.539999999999964,0.9444933920704945,0.9714544630720461,0.004000000000019099,0.2479999999999336,0.12599999999997635,0.24400000000000066,0.8795611262321472,0.9624651074409485
manual_ground_truth_w0154_c02_i000,m3_improved_prediction_w0154_c02_i000,154,2,Fp2,770.0,774.292,770.004,774.524,4.292,4.5200000000000005,4.288000000000011,4.524000000000001,0.9478337754199846,0.9732183386291444,0.004000000000019099,0.2319999999999709,0.11800000000005184,0.22800000000000065,0.8704684376716614,0.9631624221801758
manual_ground_truth_w0154_c07_i000,m3_improved_prediction_w0154_c07_i001,154,7,Fz,770.0,774.292,770.98,771.08,4.292,0.10000000000000009,0.10000000000002274,4.29200000000003,0.023299161230200847,0.04553734061931819,0.9800000000000182,3.211999999999989,1.1159999999999854,4.192,0.48483872413635254,0.5983108878135681
manual_ground_truth_w0154_c10_i000,m3_improved_prediction_w0154_c10_i001,154,10,F3,770.0,774.292,770.076,773.256,4.292,3.1799999999999997,3.17999999999995,4.29200000000003,0.7409133271202069,0.8511777301927062,0.07600000000002183,1.0360000000000582,0.4800000000000182,1.112,0.8733165264129639,0.9626696705818176
manual_ground_truth_w0154_c11_i000,m3_improved_prediction_w0154_c11_i001,154,11,F4,770.0,774.292,770.048,773.256,4.292,3.2079999999999997,3.20799999999997,4.29200000000003,0.7474370922646663,0.8554666666666587,0.04800000000000182,1.0360000000000582,0.4939999999999145,1.084,0.8457096815109253,0.9567612409591675
manual_ground_truth_w0154_c14_i000,m3_improved_prediction_w0154_c14_i000,154,14,F7,770.0,774.292,770.064,771.716,4.292,1.652,1.6520000000000437,4.29200000000003,0.38490214352284063,0.5558546433378343,0.06399999999996453,2.576000000000022,1.2559999999999718,2.6399999999999997,0.7579901218414307,0.9608980417251587
manual_ground_truth_w0154_c15_i000,m3_improved_prediction_w0154_c15_i002,154,15,F8,770.0,774.292,770.224,770.652,4.292,0.42800000000000005,0.42799999999999727,4.29200000000003,0.09972041006523631,0.1813559322033887,0.22400000000004638,3.6399999999999864,1.7079999999998563,3.864,0.6456173062324524,0.8302584886550903
manual_ground_truth_w0154_c28_i000,m3_improved_prediction_w0154_c28_i000,154,28,C3,770.0,774.292,770.1,770.112,4.292,0.011999999999999997,0.011999999999943611,4.29200000000003,0.002795899347610328,0.005576208178412459,0.10000000000002274,4.180000000000064,2.0399999999999636,4.28,0.38565292954444885,0.39290547370910645
manual_ground_truth_w0154_c29_i000,m3_improved_prediction_w0154_c29_i000,154,29,C4,770.0,774.292,770.1,770.112,4.292,0.011999999999999997,0.011999999999943611,4.29200000000003,0.002795899347610328,0.005576208178412459,0.10000000000002274,4.180000000000064,2.0399999999999636,4.28,0.3649817705154419,0.3684261441230774
manual_ground_truth_w0154_c32_i000,m3_improved_prediction_w0154_c32_i004,154,32,T7,770.0,774.292,774.076,774.092,4.292,0.016000000000000014,0.01599999999996271,4.29200000000003,0.0037278657968226,0.007428040854207387,4.076000000000022,0.20000000000004547,1.9380000000001019,4.276,0.3644230365753174,0.37479689717292786
manual_ground_truth_w0158_c01_i000,m3_improved_prediction_w0158_c01_i004,158,1,Fp1,795.752,800.0,797.384,799.996,4.248,2.612,2.6119999999999663,4.248000000000047,0.6148775894538459,0.7615160349854129,1.6320000000000618,0.004000000000019099,0.8140000000000782,1.6360000000000001,0.8248317837715149,0.9341409206390381
manual_ground_truth_w0158_c02_i000,m3_improved_prediction_w0158_c02_i001,158,2,Fp2,795.752,800.0,795.828,800.0,4.248,4.172,4.1720000000000255,4.248000000000047,0.9821092278719348,0.9909738717339728,0.07600000000002183,0.0,0.038000000000010914,0.07600000000000051,0.8209399580955505,0.9383612275123596
manual_ground_truth_w0158_c07_i000,m3_improved_prediction_w0158_c07_i015,158,7,Fz,795.752,800.0,798.332,798.644,4.248,0.3119999999999994,0.3120000000000118,4.248000000000047,0.07344632768361778,0.1368421052631631,2.580000000000041,1.3559999999999945,0.61200000000008,3.936000000000001,0.5485931038856506,0.7978585958480835
manual_ground_truth_w0158_c10_i000,m3_improved_prediction_w0158_c10_i000,158,10,F3,795.752,800.0,796.108,799.484,4.248,3.3760000000000003,3.37600000000009,4.248000000000047,0.7947269303201631,0.885624344176309,0.35599999999999454,0.5159999999999627,0.07999999999992724,0.8719999999999999,0.8669739961624146,0.9750922918319702
manual_ground_truth_w0158_c11_i000,m3_improved_prediction_w0158_c11_i001,158,11,F4,795.752,800.0,796.064,799.816,4.248,3.7520000000000007,3.7520000000000664,4.248000000000047,0.8832391713747704,0.9380000000000166,0.3120000000000118,0.18399999999996908,0.06400000000007822,0.49599999999999955,0.8251031637191772,0.9801008701324463
manual_ground_truth_w0158_c14_i000,m3_improved_prediction_w0158_c14_i003,158,14,F7,795.752,800.0,796.86,798.884,4.248,2.024,2.024000000000001,4.248000000000047,0.47645951035781037,0.6454081632653064,1.108000000000061,1.1159999999999854,0.0039999999999054126,2.224,0.7843648195266724,0.9571175575256348
manual_ground_truth_w0158_c15_i000,m3_improved_prediction_w0158_c15_i018,158,15,F8,795.752,800.0,797.952,798.672,4.248,0.7200000000000006,0.7200000000000273,4.248000000000047,0.16949152542373336,0.28985507246377906,2.2000000000000455,1.3279999999999745,0.43600000000003547,3.5279999999999996,0.6841068267822266,0.8705779314041138
manual_ground_truth_w0158_c32_i000,m3_improved_prediction_w0158_c32_i010,158,32,T7,795.752,800.0,797.332,797.456,4.248,0.12400000000000055,0.12400000000002365,4.248000000000047,0.029190207156314093,0.056724611161950426,1.580000000000041,2.5439999999999827,0.4819999999999709,4.124,0.5309963226318359,0.6506692171096802
manual_ground_truth_w0158_c47_i000,m3_improved_prediction_w0158_c47_i000,158,47,P7,795.752,800.0,795.744,795.796,4.248,0.05200000000000049,0.044000000000096406,4.255999999999972,0.010338345864684375,0.020465116279114605,0.007999999999924512,4.203999999999951,2.1059999999999945,4.196,0.43514907360076904,0.470296174287796
manual_ground_truth_w0159_c01_i000,m3_improved_prediction_w0159_c01_i003,159,1,Fp1,795.752,804.632,797.912,804.628,8.879999999999999,6.716,6.716000000000008,8.879999999999995,0.7563063063063076,0.861246473454733,2.160000000000082,0.0039999999999054126,1.0779999999999745,2.163999999999999,0.9028733968734741,0.9630756974220276
manual_ground_truth_w0159_c02_i000,m3_improved_prediction_w0159_c02_i002,159,2,Fp2,795.752,804.632,797.912,804.996,8.879999999999999,7.0840000000000005,6.719999999999914,9.244000000000028,0.7269580268282013,0.8418942620896911,2.160000000000082,0.36400000000003274,1.2619999999999436,1.7959999999999985,0.8856302499771118,0.9656884074211121
manual_ground_truth_w0159_c07_i000,m3_improved_prediction_w0159_c07_i022,159,7,Fz,795.752,804.632,799.848,800.86,8.879999999999999,1.0120000000000005,1.0120000000000573,8.879999999999995,0.11396396396397047,0.20460978568541394,4.096000000000004,3.7719999999999345,0.16200000000003456,7.8679999999999986,0.6193921566009521,0.7759200930595398
manual_ground_truth_w0159_c10_i000,m3_improved_prediction_w0159_c10_i002,159,10,F3,795.752,804.632,796.632,804.584,8.879999999999999,7.952,7.951999999999998,8.879999999999995,0.8954954954954958,0.944866920152091,0.8799999999999955,0.04800000000000182,0.41599999999994,0.927999999999999,0.9201858043670654,0.9809593558311462
manual_ground_truth_w0159_c11_i000,m3_improved_prediction_w0159_c11_i004,159,11,F4,795.752,804.632,797.912,804.56,8.879999999999999,6.648000000000001,6.647999999999911,8.879999999999995,0.748648648648639,0.8562596599690767,2.160000000000082,0.07200000000000273,1.0439999999999827,2.2319999999999984,0.9033582210540771,0.9708207845687866
manual_ground_truth_w0159_c14_i000,m3_improved_prediction_w0159_c14_i013,159,14,F7,795.752,804.632,800.492,803.188,8.879999999999999,2.6960000000000006,2.6960000000000264,8.879999999999995,0.3036036036036067,0.465791292328961,4.740000000000009,1.44399999999996,1.6479999999999109,6.183999999999998,0.8552267551422119,0.962986171245575
manual_ground_truth_w0159_c15_i000,m3_improved_prediction_w0159_c15_i019,159,15,F8,795.752,804.632,799.7,800.436,8.879999999999999,0.7359999999999998,0.73599999999999,8.879999999999995,0.0828828828828818,0.15307820299500624,3.9480000000000928,4.195999999999913,0.12400000000002365,8.143999999999998,0.7615094184875488,0.9149703979492188
manual_ground_truth_w0159_c32_i000,m3_improved_prediction_w0159_c32_i010,159,32,T7,795.752,804.632,796.728,796.784,8.879999999999999,0.05600000000000005,0.05600000000004002,8.879999999999995,0.006306306306310816,0.012533572068048348,0.9759999999999991,7.847999999999956,3.4360000000000355,8.823999999999998,0.4795338809490204,0.6379930973052979
manual_ground_truth_w0159_c47_i000,m3_improved_prediction_w0159_c47_i001,159,47,P7,795.752,804.632,799.376,799.388,8.879999999999999,0.011999999999999567,0.012000000000057298,8.879999999999995,0.0013513513513578046,0.0026990553306471656,3.6240000000000236,5.2439999999999145,0.8099999999999454,8.867999999999999,0.37126362323760986,0.38443484902381897
manual_ground_truth_w0160_c01_i000,m3_improved_prediction_w0160_c01_i000,160,1,Fp1,800.0,804.632,800.0,803.92,4.632,3.92,3.919999999999959,4.631999999999948,0.8462867012089816,0.916744621141244,0.0,0.7119999999999891,0.35599999999999454,0.7119999999999997,0.9101537466049194,0.9601395726203918
manual_ground_truth_w0160_c02_i000,m3_improved_prediction_w0160_c02_i000,160,2,Fp2,800.0,804.632,800.0,804.564,4.632,4.564,4.5639999999999645,4.631999999999948,0.9853195164076026,0.9926054806437504,0.0,0.06799999999998363,0.0340000000001055,0.06799999999999962,0.8997880816459656,0.9601675271987915
manual_ground_truth_w0160_c07_i000,m3_improved_prediction_w0160_c07_i001,160,7,Fz,800.0,804.632,800.064,800.584,4.632,0.52,0.5199999999999818,4.631999999999948,0.11226252158894379,0.20186335403726005,0.06399999999996453,4.048000000000002,1.9920000000000755,4.112,0.6240735650062561,0.8828442096710205
manual_ground_truth_w0160_c10_i000,m3_improved_prediction_w0160_c10_i000,160,10,F3,800.0,804.632,800.004,804.56,4.632,4.556,4.555999999999926,4.631999999999948,0.9835924006908414,0.9917283413147425,0.004000000000019099,0.07200000000000273,0.0340000000001055,0.07599999999999962,0.9124172925949097,0.9745821952819824
